File,BPR_single,MSE_single,PCC_single,Ret_single,BPR_dual_real,MSE_dual_real,PCC_dual_real,Ret_dual_real,BPR_dual_const,MSE_dual_const,PCC_dual_const,Ret_dual_const,BPR_dual_ramp,MSE_dual_ramp,PCC_dual_ramp,Ret_dual_ramp,BPR_dual_random,MSE_dual_random,PCC_dual_random,Ret_dual_random,activity
s22_sit.csv,18.691749799394834,41.95465803127104,0.4158987842121891,29.52815829528158,21.053320758090173,24.35696037949402,0.4089748367441874,27.397260273972602,21.04755070470834,24.389342638643928,0.40898299328717225,27.397260273972602,19.37097719973981,35.88041400641763,0.40891746197644946,26.331811263318112,19.5896474860066,34.11853829629111,0.4088184230476836,26.331811263318112,sit
s22_walk.csv,3.822269744470363,2095.889856597019,0.3628899309425072,41.666666666666664,3.35284662659241,2335.128409796884,0.1870620041143176,20.256410256410255,21.227101395722087,38.09651865610768,0.43233646528455877,30.641025641025642,17.014183343456924,100.50255344783346,0.4315972126293958,31.153846153846153,9.061985188795909,627.1868028015524,0.43362778020476483,38.97435897435897,walk
s2_run.csv,10.518800311452182,573.1173889286603,0.43191483074643355,35.26834611171961,15.615556384627268,177.242545356473,0.4365435355832973,38.77327491785323,15.612024561544349,177.38674334780015,0.4365360827874731,38.882803943044905,13.787062778316542,270.03330935028026,0.4287217602094354,38.77327491785323,15.249199535676548,192.84290412943506,0.4346736888451495,38.11610076670318,run
s2_sit.csv,16.75686617428535,229.33019900557406,0.5326999963132895,1.2133468149646107,24.546868780786724,38.147052519088135,0.5222238003458677,0.3033367037411527,24.56886999218428,37.954289520384854,0.5221926167383948,0.3033367037411527,18.75722363439112,144.68566406248783,0.5198949860356094,0.4044489383215369,16.630302540632083,236.1117560823584,0.5206571676838609,1.2133468149646107,sit
s2_walk.csv,6.181038362383568,1184.4361065868245,0.445170569551563,35.204081632653065,18.042320042461192,77.1584456135113,0.4901420485836757,34.05612244897959,19.204094150670418,59.048117865248344,0.49864707257833696,33.92857142857143,14.21773181844916,186.14110702334543,0.5024182550962895,33.92857142857143,16.564781339731457,108.42697468206502,0.4963217571624078,33.16326530612245,walk
s3_run.csv,9.21702855207622,261.53972771211085,0.410133277620128,14.264919941775837,19.4276784670634,24.915676058930583,0.448529003968552,17.17612809315866,20.647302356386188,18.815262720822066,0.4516754583284339,13.682678311499272,18.789154307213195,28.86191157173034,0.45036146979362845,16.739446870451236,20.4221830786756,19.81628385497514,0.45140264135217295,14.55604075691412,run
s3_sit.csv,17.486658792192948,223.01356349317274,0.4177690090231001,4.983388704318937,17.931260118753574,201.3126865507472,0.41457894637253967,5.3156146179401995,21.976008669109554,79.32248104275413,0.4116140837404362,5.3156146179401995,22.383851037851173,72.21244548713454,0.41103868384978987,4.8172757475083055,21.473598512317285,89.05069335416854,0.41209590336455765,5.3156146179401995,sit
s3_walk.csv,9.985006283396833,398.70637082668276,0.4392495044909125,11.379800853485063,23.01929161625775,19.825522498914374,0.47390890697997656,1.8492176386913228,23.532858508583992,17.6144039869121,0.4765679940667805,1.9914651493598863,19.36269559520737,46.01339140615158,0.4717692387695018,2.275960170697013,13.845414971271586,163.91258763486545,0.4539034283501235,4.978662873399715,walk
s4_run.csv,12.269589058850368,128.65000352197103,0.26485586270270484,46.476964769647694,22.761409879514968,11.487558085767448,0.31814456792575374,62.737127371273715,23.332408881181617,10.07228069467966,0.3235894295166942,64.36314363143632,18.35148667245718,31.711737734467544,0.3174768297302847,62.330623306233065,16.153059619862287,52.60932702111371,0.34267703886090967,52.4390243902439,run
s4_sit.csv,23.263739978243873,15.374565302619528,0.2936778543360266,79.29515418502203,24.532144206334692,11.480542817676213,0.309330774837603,86.9309838472834,24.95671402850922,10.41131149869046,0.3100539532437053,90.7488986784141,25.201359911284595,9.841036716887913,0.3071859276854811,85.75624082232012,24.93874459088723,10.454478750061785,0.30715673915298525,90.60205580029368,sit
s4_walk.csv,11.039339167759872,358.6726219848535,0.24775474607292042,40.11220196353436,24.48793740410387,16.212067525220583,0.30531897599895097,54.27769985974754,24.603763369051844,15.785407855866293,0.3052011435587548,54.137447405329596,21.017941597125407,36.04441527659254,0.30693466835148037,51.4726507713885,11.391559294602683,330.7319983017744,0.35195426383185935,52.31416549789621,walk
s5_run.csv,6.276631386968346,867.685407133303,0.31186747539788856,31.89252336448598,21.767383030001277,24.506829493314193,0.415975470766579,33.0607476635514,22.30112669517259,21.672687188009558,0.4152087961254394,32.94392523364486,19.410584209835477,42.166447277673015,0.4125090881920302,32.59345794392523,21.846976742745703,24.061780345680656,0.4142131346711541,33.87850467289719,run
s5_sit.csv,2.82551370391843,1903.5673849453842,0.4102230418999226,42.63322884012539,18.360913582575552,53.21428941539889,0.3862330508618623,17.398119122257054,22.623849144984696,19.940438803311153,0.3838695326792497,17.24137931034483,12.917446347986978,186.36956465497911,0.3726172125501135,20.062695924764892,16.105826925007417,89.4410590672104,0.3777748624540126,19.435736677115987,sit
s5_walk.csv,9.678945695969011,596.626061881892,0.3050567692623597,24.732620320855617,21.9702822139973,35.202099693218344,0.4119242856677103,28.609625668449198,21.889770168288468,35.860783429395575,0.41189945014864376,28.609625668449198,16.630885805478336,120.36721423627233,0.4117667616609045,28.074866310160427,14.382757030485262,201.985915400011,0.3934962575665186,30.21390374331551,walk
s6_run.csv,7.295559051425924,1573.2297711647147,0.37345179803021294,26.005361930294907,18.67296830236723,114.56480787585582,0.42405326323804116,24.396782841823057,21.311669978262575,62.39949336203568,0.4220834090825417,24.396782841823057,14.896897336342418,273.31176560873416,0.4157976722313629,23.458445040214478,10.128105679406483,819.4783671811063,0.39987658972816653,26.943699731903486,run
s6_sit.csv,16.878886139795604,147.36723218204298,0.4264619587567444,6.531881804043546,22.7082709003996,38.500152584468566,0.4093522160674812,2.177293934681182,23.344275013545985,33.25538954407113,0.40986686355644764,1.8662519440124417,23.107543757848212,35.11843588808896,0.4097092232802256,1.8662519440124417,20.820847158065767,59.45725088734413,0.4076541741768507,3.421461897356143,sit
s6_walk.csv,6.949526099029204,1335.531252428577,0.3285673374725414,40.452616690240454,18.504409388213713,93.36104977337777,0.37762643388455464,30.693069306930692,19.05418710539742,82.25985784392572,0.3767744435345608,28.28854314002829,15.295584268814114,195.45565418267051,0.3758193716405691,29.27864214992928,18.50242316402656,93.40375774999305,0.3771601422695776,30.127298444130126,walk
s7_run.csv,4.275015317453675,1167.2334451217414,0.3062157723684264,32.314410480349345,21.118968094960845,24.141399629939357,0.41033760133487085,38.28238719068413,21.572945112057976,21.745266952506277,0.4135740883061403,40.02911208151383,16.027694084866805,77.96323408546642,0.4104754630556511,38.13682678311499,21.05053304857408,24.524826854142614,0.4101716917299703,39.301310043668124,run
s7_sit.csv,10.92843360682438,119.62919943385418,0.3955762991844548,53.49264705882353,20.160563500498693,14.276580781454488,0.3542843765726998,75.0,21.45760792120924,10.590580482878297,0.3539123115763946,75.0,21.074064528029027,11.568421509821864,0.3523579788057123,67.83088235294117,19.960315109576612,14.950270347971623,0.3543158069375355,56.98529411764706,sit
s7_walk.csv,7.108158577675631,880.1517803350024,0.3066129162456392,38.009049773755656,18.758990511170108,60.183075634473376,0.3967586479596371,38.914027149321264,20.437342647681493,40.89207651805772,0.39126628650059175,37.254901960784316,16.744151878837933,95.71020394871456,0.3925194016111491,38.763197586726996,12.673423270529536,244.36055480495452,0.381053919786974,36.048265460030166,walk
s8_run.csv,10.746468223766701,358.42280634712125,0.09014465021089209,48.28150572831424,20.61646227403,36.93143908618675,0.2842284203222577,48.772504091653026,20.616529230763,36.93086970537551,0.28420314894382626,48.93617021276596,16.163946664044563,102.95508272201891,0.30940191914740506,53.682487725040914,20.360035293507693,39.177699332243016,0.2849086293276867,48.93617021276596,run
s8_sit.csv,21.800850044957212,29.279264045651402,0.33199773671511784,31.213872832369944,21.197894802109268,33.639976250572424,0.3315403852592534,28.46820809248555,23.223032523788394,21.102888697305218,0.34539294640688434,31.647398843930635,16.437053799748675,100.67920574512462,0.2953042955164764,33.23699421965318,21.84140534683113,29.007120965276513,0.3383819434842155,29.479768786127167,sit
s8_walk.csv,19.35551030996136,69.4665270396842,0.13992295173902447,49.747899159663866,21.87005899336676,38.93325539261579,0.23630547873659827,48.23529411764706,21.87712171250976,38.86999159539047,0.23624640452617782,48.403361344537814,20.570023315570506,52.51994787880148,0.25677807936886793,49.411764705882355,20.487656107533777,53.5255338122706,0.25598541363238414,49.075630252100844,walk
s9_run.csv,17.327085015025105,44.6118242367431,0.3358320964940697,41.21813031161473,21.616780795643642,16.61423711826713,0.3602440718772738,45.32577903682719,21.632107385506277,16.5557075224713,0.3588411098516088,44.90084985835694,19.764534031148234,25.45101347384241,0.3592634959961352,44.05099150141643,20.66897516094027,20.666216173099613,0.3567106137428958,46.17563739376771,run
s9_sit.csv,9.515716814835288,249.56738652652933,0.46185608021860614,45.69892473118279,21.102425247411297,17.318767734453605,0.39606725915732993,35.842293906810035,22.435309004068216,12.741736282322314,0.393159516714511,35.842293906810035,14.581438457164888,77.73483245896625,0.3949008100942059,38.70967741935484,9.77315302461044,235.20373290682184,0.37875413004995073,36.02150537634409,sit
s9_walk.csv,8.406407156632106,255.73522683580077,0.2560297725607805,44.63722397476341,21.59805755783418,12.263812864208509,0.38788812673896966,41.00946372239748,21.876685660195957,11.501717718049502,0.38707620034230994,41.00946372239748,16.988730549792116,35.44526402862707,0.39446805989842104,38.64353312302839,12.493345788013578,99.79222178164194,0.4019889975722293,41.32492113564669,walk
